PG.ProteinAccessions,PG.ProteinNames,GAERS_602_SCx,GAERS_601_SCx,GAERS_625_SCx,GAERS_614_SCx,GAERS_628_SCx,GAERS_590_SCx,NEC_601_SCx,NEC_687_SCx,NEC602_SCx,NEC_603_SCx,NEC_688_SCx,NEC_604_SCx
Q561S0,NDUAA_RAT,1797184.75,1454773.125,1751340.875,1133233.5,1306198.375,1477937.5,1567161.25,1403010.625,868965.25,1556263.75,1712545.75,1666643.875
Q562C6,LZTL1_RAT,47546.80078,48335.61719,47624.27734,45177.94141,55815.25391,39547.36328,61543.77734,63572.11328,68099.55469,42996.5625,48619.37891,47976.37891
Q562C9,MTND_RAT,17574.69531,19235.40625,24394.38867,9195.958984,35904.30078,30673.99023,35707.17578,21152.77734,41705.78906,42989.8125,18204.26953,23854.49219
Q566C7,NUDT3_RAT,171551.9063,169771.1563,161720.1563,191616.7969,183162.75,193373.625,167905.5313,178337.4375,200930.5938,179704.3906,175714.8125,173316.8438
Q566D2,Q566D2_RAT,93577.53125,100956.5625,102238.8828,87059.41406,77598.92969,117027.5234,70066.86719,104137.8203,109532.1641,101933.3672,109864.8359,86225.10938
Q566E4,Q566E4_RAT,93351.75,96048.52344,101368.0938,95159.30469,81162.41406,86796.22656,80501.24219,101501.8281,96493.55469,76614.54688,79930.4375,68322.16406
Q566E5,PLGT3_RAT,2875.944824,6351.478027,3061.862549,8656.121094,3728.054199,13884.42969,2584.436523,17117.32422,16087.0752,22152.06641,3358.289307,2956.085693
Q566Q8,CK068_RAT,62944.41406,75084.42969,74690.14844,70562.98438,74070.14844,72486.63281,83722.625,72275.48438,86532.39063,79845.13281,79780.19531,77573.17969
Q566R0,THEM4_RAT,365992.9375,399477.9688,396210.5,432216.7188,367034.5313,403536.6875,390479.1563,455311.375,504225.375,361349.2813,411791.5313,447122
Q568Y7,NOE2_RAT,32591.95117,33639.14063,44763.92188,34085.36328,27906.15234,33345.37891,28559.59961,58622.01953,42316.37891,29926.73242,29595.81445,32936.61328
Q568Z3,Q568Z3_RAT,80635.60156,74573.76563,88714.71875,83237.95313,81314.82031,115794.7969,68444,94641.28125,80831.34375,80417.26563,71760.40625,74755.32031
Q568Z4,SPCS3_RAT,2378.08374,3309.345947,6864.853027,4250.079102,6114.368164,4731.140137,5487.897949,12317.07813,12684.01465,3946.816895,7000.782227,4103.966309
Q568Z6,IST1_RAT,107410.3125,117336.5469,108494.1563,121274.5625,95167.84375,122231.4063,120132.5859,115996.6563,129249.0391,112684.1094,98251.36719,113118.75
Q568Z9,PHYIP_RAT,902978.875,955543.9375,886865.8125,987309.0625,940723.875,957244.375,865136.6875,968357.125,893830.5625,923905.1875,825652.5625,1001312.5
Q569A7,Q569A7_RAT,3405.023926,6231.589844,3281.075195,4072.353271,2964.826172,4713.019531,3103.700195,2833.080078,6456.131836,5957.048828,6364.354492,3866.427979
Q569B3,Q569B3_RAT,7215.532715,8071.027832,11905.61719,11370.7793,5654.887695,17297.20313,4494.283691,5403.60498,7401.316895,10866.18164,6911.599121,3320.89917
Q569C9;Q9ERE4,Q569C9_RAT,14684.90918,17469.11328,18667.04297,19184.23438,14893.35352,18971.01953,18365.63867,17158.98828,20495.26953,20804.09961,20460.77734,12010.41309
Q56A19,Q56A19_RAT,47770.25781,52948.06641,51285.49219,58339.55469,42051.47656,55983.26172,45786.25781,44646.75391,38669.64063,40250.78906,43117.75781,36293.59375
Q56A26,Q56A26_RAT,233726.5781,246801.25,331036.25,315984.5938,314544.5625,261862.8281,358702.5,337957.625,371011.75,385003.9688,371890.0625,278301.8438
Q56A27,NCBP1_RAT,4877.598633,8926.573242,6004.483398,4222.239746,3800.094727,7004.199707,3498.865967,10370.66211,3634.869873,11034.4043,5873.945313,10609.21582
Q56AP7,CRBN_RAT,63411.36328,64086.78906,73640.28125,79002.70313,69291.45313,74551.53906,74442.14844,77220.8125,64974.30859,69674.35156,67872.27344,68819.70313
Q56B11,PELP1_RAT,103336.125,48070.77734,48702.5,38192.77734,104946.3125,6165.60791,50424.22656,11542.74609,76730.16406,15247.07617,10074.29004,13731.48242
Q56R17,Q56R17_RAT,30851.49414,28348.65039,27322.4043,35150.81641,33213.76172,19618.54883,29733.85156,22061.50977,27803.1582,36382.78906,45285.25391,33908.10547
Q56R18,Q56R18_RAT,105719.5703,109129.3047,112342.1641,101642.2422,110675.2656,105680.9375,113419.4297,129264.75,112832.7891,116499.1953,114972.4688,116145.4141
Q587K3,Q587K3_RAT,15057.84668,11284.55566,4234.349609,31544.19336,9051.081055,35540.27344,12043.09961,28527.52148,27001.05469,38282.47656,18673.96094,17874.16406
Q587K4,LRC73_RAT,103071.3438,90821.98438,114383,91562.3125,95087.40625,92753.09375,104597.0781,93980.03125,83927.45313,96940.28125,98078.05469,101622.375
Q58FK9,KAT3_RAT,142951.7188,130647.1016,142733.6875,141011.5625,139307.8906,155140.7344,217062.1875,231492.4219,267527.7813,210892.2188,213137.9531,212000.6875
Q5BJM7,C42S1_RAT,15516.97852,19994.00586,19862.37109,15487.42383,25646.34766,15756.87109,24717.78125,14656.64355,14372.90332,22631.56641,26611.44922,20860.26953
Q5BJN1,Q5BJN1_RAT,34802.25781,53758.31641,32914.41016,68547.25781,47544.59766,60557.30859,42453.95703,52472.28906,58654.26563,50915.93359,54102.25,57873.64844
Q5BJN3,Q5BJN3_RAT,43732.33203,33227.20703,33429.52734,40943.53906,31080.79688,32772.11328,40037.67578,36783.46094,36438.83984,32112.4668,38591.58203,34454.45703
Q5BJN5,MIA40_RAT,7191.311035,7985.138672,6542.375,10916.41895,7639.98584,9012.945313,9812.951172,9839.086914,21592.59375,7324.756348,8684.700195,58078.21094
Q5BJP3,UFM1_RAT,131885.9688,152998.4531,128730.0625,122023.4063,131727.5,122280.0078,124502.1094,115833.3047,194653.125,160395.8906,160574.7188,150185.2031
Q5BJP4,Q5BJP4_RAT,102691.1953,105447.875,116505.2813,108948.2109,110411.3359,143014.2969,126995.0547,122005.0703,139129.3906,127551.0234,111324.1641,108565.7031
Q5BJQ0,COQ8A_RAT,34877.5,41479.30078,57202.1875,64192.58594,54551.41406,50542.63672,60597.51563,64862.57422,75672.53125,61838.66016,51321.10156,61223.42578
Q5BJQ5,RIT2_RAT,34963.16406,18086.2793,30908.06445,31534.46289,37659.46484,36167.48828,43036.54688,35751.16016,73890.07813,44624.55859,45900.32813,33142.66016
Q5BJR4,PRUN2_RAT,34219.34375,29271.4082,28843.73438,37120.75781,33978.05078,35230.98828,33533.69141,42454.43359,35302,26812.5293,37722.81641,38181.625
Q5BJS0,DHX30_RAT,28894.20117,29891.37109,32399.83398,32871.09766,32655.09961,38753.02344,36368.74609,39320.84375,29046.71289,30640.49023,34076.78906,33792.80859
Q5BJS4,FUND1_RAT,26155.0957,29888.81445,24603.93555,28551.50586,29856.02734,28225.13867,29658.70508,28778.03516,35021.53516,35077.88672,33445.01563,27415.29492
Q5BJS6,Q5BJS6_RAT,71679.14844,77523.19531,81621.96875,68844.46875,64791.97656,80106.14844,54333.01953,66696.29688,93967.75781,73604.64063,63509.81641,56562.12109
Q5BJT0,ARGL1_RAT,7071.145508,3989.567383,6167.407227,5938.970215,4895.223145,7345.515137,4364.777832,4850.813477,5829.226563,5350.693359,4389.599609,6066.675781
Q5BJT1,AN34A_RAT,9356.198242,6856.445801,7221.076172,5893.444824,4406.015137,6728.722656,8145.413574,11103.61816,9332.393555,7401.874023,8962.095703,7757.016113
Q5BJT2,UBL3_RAT,8472.110352,10157.40039,15520.83984,10389.08008,16518.70898,9196.413086,8277.84668,17350.86328,7515.515625,16138.11719,13044.9209,14614.59766
Q5BJT7,CCD93_RAT,30893.35938,23508.05273,26111.74609,34252.49219,24173.29883,24455.05273,25030.83008,22411.97266,17517.55078,30351.08008,22550.04102,40046.33594
Q5BJT9,Q5BJT9_RAT,8116263.5,7147015.5,7299030.5,7403143.5,6431146.5,6427834,6200707,8864834,7194131.5,7277268,8077343.5,9242944
Q5BJU0,Q5BJU0_RAT,158513.3906,157178.9375,172412.3906,150202.4063,133406.1719,227037.2344,145606.2969,141190.1094,137023.5469,225780.1563,171299.1875,118694.0469
Q5BJU5,CNIH2_RAT,10967.55371,13119.45117,2907.010742,5098.27002,9211.267578,8097.55957,2927.669434,3116.931152,3910.469482,5573.602051,2964.571777,7024.123047
Q5BJU7,WASF1_RAT,570002.5,593696.5,577053.125,640435.875,540683.1875,602325.625,651912.1875,607470.0625,712197.25,592784.5625,584573.375,617322.8125
Q5BJV3,Q5BJV3_RAT,7219.02002,2841.991943,9645.582031,6025.382813,7211.491699,6301.242188,14217.0791,12205.48242,6463.860352,14758.45898,11155.0293,8279.99707
Q5BJX0,NTM1A_RAT,12109.6377,12785.10059,12495.79199,14012.69727,16758.51758,14324.74023,16784.20117,18001.60352,17424.22266,17719.51953,3999.582031,17978.31836
Q5BJY9,K1C18_RAT,398064.6875,293846.0938,4264.836426,2983.094238,9095.136719,7654.557617,3599.834473,3832.548828,3577.134766,9002.642578,2802.385742,7133.945801
Q5BJZ3,Q5BJZ3_RAT,322778.3125,304543.5313,291583.1875,286606.1875,243746.4063,315901.1563,302573.9688,322878.625,257733.7344,256380.5781,289837.5,259249.2813
Q5BK07,CCD43_RAT,6616.238281,5921.686035,6209.454102,5567.30957,7813.774414,5902.238281,7870.696289,15979.65723,23705.11328,8020.121094,4484.179688,4195.628906
Q5BK18,CIAO3_RAT,132030.25,125011.4453,1009719.75,951048.125,1133359.25,992024.4375,104778.75,349852.25,108315.0781,133800.5469,111062.5625,1066526.75
Q5BK33;Q6F6B2,Q5BK33_RAT,197052.4375,198794.6406,217872.0938,193721.5938,192183.0938,220109.9219,196526.1406,204273.0781,177780.1563,211531.25,196700.1406,185107.3281
Q5BK47,Q5BK47_RAT,119453.1953,98274.39063,91199.5,76664.97656,78832.84375,65861.51563,58607.86328,46368.89844,87922.91406,69809.83594,74986.27344,59827.76563
Q5BK48,TTC5_RAT,8186.783203,6844.679199,8218.835938,9328.28125,8221.606445,9871.995117,2785.121826,6657.759766,7403.964355,8095.77002,3116.303955,5519.395508
Q5BK63,NDUA9_RAT,2375601.75,2278624,2481035.5,2378279.25,2229702.25,2268177.25,2228475,2693674.25,2917239.75,2276411.5,2260785.5,2429557.75
Q5BK81,PTGR2_RAT,279201.125,312768.9688,314958.7188,305408.0625,301686.5938,320449.9375,232387.1719,269257.5313,236500.4063,236131.2344,240290.9844,221054.4063
Q5D006,UBP11_RAT,55063.91406,59773.61719,52548.625,67261.53125,66537.60156,66655.34375,69876.14063,53017.61719,68816.44531,61891.79688,59063.09375,64786.9375
Q5D023;Q62698,Q5D023_RAT,428773.5938,375281.625,440891.8125,400320.6563,389321.1563,481692.1875,430090.9063,461844.6875,466653.4063,467623.4688,396672.1875,424877
Q5EAN5;Q9ET20,Q5EAN5_RAT,134934.0313,149083.6094,148613.5781,183428.4219,151274.0625,168573.6719,160124.7344,140203.0938,146829.7031,146456.875,127943.3672,130647.9063
Q5EB66,TRIQK_RAT,38285.05859,43819.28516,35161.94141,40027.85547,43080.96875,38707.07813,34632.07422,38195.74609,51591.55078,39373.26172,36312.35938,42951.29297
Q5EB74,Q5EB74_RAT,14243.57031,21799.49609,19206.05273,2371.490234,8115.160645,12540.89746,7942.894531,16669.375,10759.46191,13052.97656,6837.13623,19887.81836
Q5EB77,RAB18_RAT,672512.125,664097.1875,677003.875,806269.875,642640.1875,744229.125,723790.0625,716662.9375,866079.4375,675205.375,669530.1875,658713.4375
Q5EB90,Q5EB90_RAT,4405.283691,7681.939453,4657.808594,6403.003418,5367.272949,3710.794922,4478.719727,6522.027832,10018.3584,3464.568115,4967.438477,4277.883789
Q5EBC7;Q62835,Q5EBC7_RAT,4417.897461,17978.45898,21415.89063,24155.51953,27771.09766,19112.86133,27776.96094,5135.630859,23699.38672,25630.42188,18798.45117,12342.03125
Q5EBD0,Q5EBD0_RAT,9099.811523,4120.388184,8547.265625,3335.023193,4483.941895,5890.630371,2001.524902,2834.623535,9334.111328,2894.378906,8716.507813,3107.11792
Q5EGY4,YKT6_RAT,285541.375,355370.125,330075.3125,371562.3438,396332.9375,310260.8438,420371.4375,340745.4063,309810.6875,322909.5938,326687.4375,395610.5625
Q5FVF3,Q5FVF3_RAT,11914.05859,39816.46094,41814.96094,45323.76563,41267.41797,33076.89063,44091.08594,37199.32422,33555.4375,33503.70313,35918.58594,35356.69531
Q5FVG5,Q5FVG5_RAT,20533.39453,27345.13867,30393.42773,26481.47852,32018.48633,12141.45313,21088.43164,22880.83008,36214.55078,25457.00391,24404.48242,20806.81836
Q5FVH2,PLD3_RAT,479605.1563,441874.5313,468224.5313,420992.5625,437826.2813,491909.5625,506443.9063,438440.5625,571398.3125,453698.5313,440147.875,393156.1875
Q5FVH4,AKTIP_RAT,24659.89258,31213.20117,27607.17383,25771.89844,29884.00586,33396.64063,30010.93555,26341.73438,26409.47461,32574.4082,28133.20703,24824.93164
Q5FVH8,R7BP_RAT,204055.4844,170059.1563,193809.4844,189370.0625,170817.3906,187013.625,205021.3906,202342.7031,182580.5781,183319.1406,179732.5938,220611.7188
Q5FVI0,Q5FVI0_RAT,3564.262207,6523.014648,3347.838379,8514.547852,4499.043945,9325.498047,3651.745361,8522.325195,13988.66895,7389.552246,3414.128174,5037.922852
Q5FVI6,VATC1_RAT,1402164.75,1294518.875,1358154.5,1413499.25,1313969.375,1534881.375,1245786,1293614.25,1418414.875,1284975.75,1098965.75,1262498
Q5FVJ4,RELL2_RAT,10216.64258,13250.99121,4134.442383,15331.72656,14665.1416,15460.0166,8814.708008,21455.29297,18955.24609,20412.18555,24211.23047,19789.85938
Q5FVJ5,CP045_RAT,4752.037109,11588.91797,7350.144043,10999.12012,8109.552734,9632.112305,13404.80664,9148.355469,7391.740234,9728.317383,7960.113281,10603.89063
Q5FVK6,C2D1B_RAT,16487.80859,34483.80078,28696.24219,43945.19141,27795.96094,14234.42773,18987.57227,38340.42969,32661.86133,14650.10059,11672.32422,36856.91797
Q5FVL2,EMC8_RAT,16698,4217.998047,8218.456055,19337.29492,5852.181152,4513.401855,24497.06445,7287.593262,7525.657227,9134.522461,18308.51758,26689.8125
Q5FVL3,DIK1B_RAT,4753.349121,60258.08984,59639.15234,41823.93359,46002.60156,48015.92188,51485.92188,40693.34766,32591.66016,59427.09375,70407.46875,55507.38281
Q5FVL8,Q5FVL8_RAT,19995.62305,6327.078613,14303.29199,20508.4043,6483.049805,20067.34766,24952.40234,19507.0957,25037.99219,3380.183105,18685.83203,8791.291016
Q5FVM2,Q5FVM2_RAT,38045.53516,45944.96484,26956.61523,7808.87207,36804.22656,6230.206055,50056.75781,29495.42578,51161.10156,7892.820801,36700.04297,5404.311523
Q5FVM4,NONO_RAT,129532.8594,233296.4688,278767.625,295329.7188,334568.1563,306290.5625,313680.7188,236208.6719,440517.7813,281669.4375,314951.1563,449668.0625
Q5FVM6,MTMRC_RAT,54977.5,52076.60547,51906.36719,44608.68359,72971.14844,67385.32813,79292.86719,54157.39453,69630.96094,68861.91406,38954.48047,63286.33594
Q5FVM7,DJC16_RAT,3040.344238,6714.550781,3236.889893,9150.935547,13989.39453,7229.412598,11811.41016,4215.203613,4348.19043,7941.856445,5296.10791,6271.060059
Q5FVN0,MBOA5_RAT,4998.284668,5765.021484,5321.40332,37600.34766,39634.4375,36156.52734,33945.68359,32181.38086,40331.25,43308.72656,38473.16406,14359.78906
Q5FVQ9,TBCE_RAT,126949.4063,120729.3984,126807.8203,140889.8594,129980.0391,140583.8281,136106.3281,125411.375,122703.0078,122146.3203,126475.2813,125779.9531
Q5FWS6,KAZRN_RAT,22505.03711,26999.12305,27298.52539,35157.96875,32080.39844,30493.66016,32467.83789,30723.47656,29725.93164,26974.99023,23812.3418,27674.81445
Q5FWT1,FA98A_RAT,41429.19531,47473.41016,44202.09766,42345.50391,52625.94141,48734.45703,52807.19922,49273.91016,42063.32422,49003.17188,48247.10156,54315.00391
Q5FWT5,GATA_RAT,6781.633301,7939.748047,11512.96777,6793.444336,9130.483398,7554.961914,9223.807617,7616.008301,6740.994141,5608.425781,11427.6543,7858.296387
Q5FWT7,UBCP1_RAT,26851.25586,27211.19531,25546.02148,25091.39844,31584.54297,29868.17383,23436.17773,23104.85352,30039.10156,29358.64453,23164.42969,24427.12109
Q5FWU3,ATG9A_RAT,39673.73047,31527.68359,28637.43359,35686.17578,34201.43359,36878.47266,38286.64063,45347.16016,32060.30273,38233.78125,34859.91406,36069.89844
Q5FWY5,AIP_RAT,83893.375,100068.7656,95459.875,94807.26563,100843.4844,104413.4922,74065.53125,103233.5313,96170.65625,98368.86719,88882.84375,92959.4375
Q5GFD9,IMPCT_RAT,786230.875,802542.25,644056.1875,634825.875,740414,638834.1875,731431,612084.4375,553345.0625,620317.3125,560537.3125,596629.4375
Q5HZA4,LYSM1_RAT,42302.26172,34464.92188,43349.28906,53912.29688,40211.63672,45844.81641,45094.69141,42989.72266,49615.19141,36451.00781,44987.80078,53359.69141
Q5HZA9,T126A_RAT,27768.57422,32405.5918,20548.4082,31402.72656,27502.67773,31995.33984,31252.92383,23965.78711,33573.71875,30041.68164,26139.70313,27334.21875
Q5HZE0,MCATL_RAT,26113.94531,37229.69531,35005.24219,40519.54688,29306.25977,42457.80469,43481.10938,42787.9375,58612.49609,62049.82813,68869.17969,47190.45703
Q5HZE4,MTNA_RAT,116947.25,123274.9453,129879.9375,120286.6797,143810.9063,112844.9922,112001.1563,97095.85938,103492.5469,112756.9922,134428.0469,109577.1641
Q5HZV9,PP1R7_RAT,868834.5625,865334.6875,914326.625,847767.625,833598.4375,853942.5625,923118.875,969728.125,1141345,915784.375,835416.875,1045051.5
Q5HZW3,ASPH2_RAT,31523.98633,14651.86914,37667.45313,41848.53516,39554.81641,37066.125,44667.10547,49764.1875,40256.21094,24065.92383,40168.40234,41781.48047
Q5HZY0,UBXN4_RAT,51559.09375,60195.32031,60759.96094,54985.30469,67751.73438,67930.72656,98411.1875,12642.5918,11716.45605,90470.44531,106382.7031,79284.89844
Q5HZY2,SAR1B_RAT,78543.14844,87282.38281,76612.54688,91956.3125,94957.35156,70059.03125,87905,82453.04688,79535.57031,79151.89844,74707.01563,63620.83984
Q5HZY3,Q5HZY3_RAT,59772.60938,48667.77734,58699.67578,64783.28516,53247.86719,63979.09375,53110.8125,60386.71484,59871.69141,62372.74219,59064.52344,53237.21875
Q5I034,CSTOS_RAT,6346.75,9160.354492,4731.379395,11364.10742,11585.3418,7564.780273,12763.80469,11204.17285,9586.411133,7322.072266,9141.325195,7294.224121
Q5I0D1,GLOD4_RAT,268240,268851.625,277732.25,279404.7813,265962.8438,289422.5313,438132.8438,451771.9688,628711.5625,493240.3438,422583.3438,411710.7188
Q5I0D5,LHPP_RAT,187406.3281,184413.4219,192235.2031,192727.25,184781.875,191479.7031,230517.6875,226955.875,237526.7344,241782.2188,208741.6875,221933.1094
Q5I0D7,PEPD_RAT,289868.1563,321028.6563,288738.3438,250724.2031,313609.5313,338204.1563,324900.875,313464.625,283922.0938,337730.125,301649.0625,285622.6875
Q5I0E7,TMED9_RAT,314756.3438,355299.9688,42194.48438,349125.8438,325604.8125,35785.34375,349471.2188,356796.4063,408250.3438,328221.0625,329728.9375,299939.875
Q5I0F0,Q5I0F0_RAT,27184.45313,26234.24219,27803.74609,30565.70703,24701.4668,25571.27539,31273.97266,35644.83594,29374.0293,28870.16406,27880.61719,32299.97656
Q5I0H3,SUMO1_RAT,148176.0781,149473.125,157947.2656,182434.7031,160782.7813,174257.3906,160568.6719,175986.6094,179900.6563,157530.25,140647.2188,150559.5625
Q5I0H4,TMCO1_RAT,39568.03906,47190.45703,37912.02734,41579.67188,38321.98828,41136.10156,40924.9375,45633.93359,39541.75,38728.54297,39344.125,43452.48828
Q5I0K3,CLYBL_RAT,60538.49609,64413.99219,61385.25781,61172.48438,64612.23438,73678.75781,24092.10547,23166.00195,32855.23828,22460.73242,23314.01367,26366.51563
Q5I0K8,RT07_RAT,7238.304199,10636.95313,13323.16113,13789.31641,11685.11133,6837.531738,2867.879639,9522.067383,11190.84277,3987.676758,4489.366699,10267.34082
Q5I0L3,SYYM_RAT,13736.33008,14358.98242,18308.83984,13486.00879,14717.2373,18311.02734,17266.09375,11640.02344,13771.12891,26903.16602,27310.70508,17111.91211
Q5I0L4,NUBP1_RAT,42677.14063,41073.79688,42180.52734,36567.55859,40766.86719,44464.71094,35093.22266,35000.69531,29392.39648,32540.35352,33832.83594,28231.93359
Q5I0L7,KTI12_RAT,3015.137939,12505.17285,12759.11523,9140.072266,3555.949707,10417.03223,20668.25391,15312.23047,2939.453125,20010.06055,22667.4375,14427.91309
Q5I0P2,GCSH_RAT,31215.10742,28177.98438,31172.84375,36258.16016,26691.91992,18491.38477,20771.70898,61725.38672,119180.375,70932.33594,84430.71094,44101.74609
Q5M7A4,UBA5_RAT,170282.3125,178742.0625,177131.2031,161623.9844,161786.1563,194079.8125,165704.1719,157654.6406,174105.0625,168970.9063,174297.5,192247.0781
Q5M7A7,CNRP1_RAT,1027458.938,985905.1875,891738.1875,732474.6875,727970.8125,925943.0625,952920.5625,968972.375,1159467.75,1367536.25,1386534.125,1142188.625
Q5M7T2,SPRY7_RAT,4792.472656,5315.503906,15072.23145,4628.068848,5214.081055,7599.204102,4153.990723,7007.438965,10794.13867,12580.10156,6757.395508,6182.375977
Q5M7T5,Q5M7T5_RAT,22576.21094,29984.69141,33464.26172,19353.16602,30236.72656,40942.51563,44387.67969,6961.526855,19267.80273,41303.1875,17602.32227,7115.268555
Q5M7T6,Q5M7T6_RAT,3834670.5,3569720.25,3562973.5,4164007.5,3305569.25,3663335.5,3613019.25,3649533,3351911.75,3121268,3312541.5,3562877.75
Q5M7T9,THNS2_RAT,48034.19922,47227.44922,53595.49609,48888.26172,48049.40234,56027.42188,52336.9375,39092.40234,38446.80859,51862.51563,44323.48047,35066.14453
Q5M7U6,ARP2_RAT,358589.5938,360026.5625,347931.9688,354284.0313,343033.0625,342721.0313,437293.9688,373588.2813,406248.875,334909.6563,357597.0938,367085.125
Q5M7V3,Q5M7V3_RAT,155069,182211.6406,182802.4219,139570.1875,174785.7813,244564.1406,161174.5781,80817.71875,126687.1094,138578.5156,159401.2031,117466.3672
Q5M7V8,TR150_RAT,15477.3584,20041.9668,18453.05664,27380.23242,20986.16797,19597.78516,20580.36523,16422.31836,27704.69141,19715.31055,17904.42578,15344.24512
Q5M7W5,MAP4_RAT,46136.54297,55580.01172,59840.64453,57907.65234,69859.98438,48392.55859,59606.46094,52354.10547,51514.03516,54981.69922,55540.21875,47624.49219
Q5M7W7,SYPM_RAT,19889.64063,22056.71484,26208.4668,23402.96094,24348.98633,18975.82422,22197.57813,27581.43555,24408.08008,21256.04492,27446.39063,24953.24805
